set,type,truth,dir,dir_name,gold,keep,keep_pct,demote,classes_before,classes_lost,cells_in_lost_classes,n_fix_kept,n_eval,both_pt,both_lo,both_hi,lab_pt,lab_lo,lab_hi,img_pt,img_lo,img_hi,err_lab_cells,err_img_cells,err_both_cells,acc_pess,img_method,img_err_pt,img_err_lo,img_err_hi,img_err_stt_model_only,lab_hi_cands,lab_err_hi_no_nod,lab_method,lab_pess_driver,lab_classes,lab_tk_src,nod_c,nod_bound,lab_err_pt,lab_err_lo,lab_err_hi,lab_err_hi_T,acc_pess_no_nod,err_both_cells_hi,lab_rate_transfer,lab_extra_stt,lab_err_pt_H7,lab_err_hi_H7,img_err_hi_uniform,acc_pess_stt_uniform,acc_pt_H7,acc_pess_H7,acc_pess_H7_uniform,meets
Chr,in văn xuôi,SUY ĐOÁN,H2,"H1 + bộ kiểm ảnh τ=0,995",4238,309,7.29,3929,705,614,2569,0,,0.991099112142562,0.9713753346757273,0.9977323726191789,0.9932471385441188,0.9762079016666952,0.9980983880282889,0.9978519735984432,0.9951674330090321,0.99963398459089,,,2.8,0.9713753346757273,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,0.6637401580810547,0.11309876141499244,1.4932632002090918,,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK),,,,,,2.086634189867297,0.5875980992587378,7.35175838499117,,,8.8,"[0.0019, 0.00675, 0.02379]",,,,,,,,,khong
Chr,in văn xuôi,SUY ĐOÁN,H3,H1 + dị bản người,4238,1794,42.33,2444,705,219,312,0,,0.9830332761418784,0.9726863484000332,0.9895494943374731,0.9858081093128765,0.9782814811650643,0.9900782059321724,0.9972251668290019,0.9944048672349689,0.9994712884053006,,,30.4,0.9726863484000332,Σp trượt vòng 2,4.978050708770752,0.9485086008906365,10.037668180465694,,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK),,,,,,25.460251892699475,17.799698557682643,38.96302278987473,,,49.0,"[0.00992, 0.01419, 0.02172]",,,,,,,,,khong
Chr,in văn xuôi,SUY ĐOÁN,H4,H1+H2+H3,4238,309,7.29,3929,705,614,2569,0,,0.991099112142562,0.9713753346757273,0.9977323726191789,0.9932471385441188,0.9762079016666952,0.9980983880282889,0.9978519735984432,0.9951674330090321,0.99963398459089,,,2.8,0.9713753346757273,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,0.6637401580810547,0.11309876141499244,1.4932632002090918,,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK),,,,,,2.086634189867297,0.5875980992587378,7.35175838499117,,,8.8,"[0.0019, 0.00675, 0.02379]",,,,,,,,,khong
Chr,in văn xuôi,SUY ĐOÁN,H5,H1 + vòng sửa hộp,4238,1798,42.43,2440,705,219,312,4,,0.9829456920572636,0.9725622908723093,0.9894279155305468,0.9857952499635534,0.9782814811650643,0.9900782059321724,0.9971504420937102,0.994280809707245,0.9993497095983743,,,30.7,0.9725622908723093,Σp trượt vòng 2,5.123505115509033,1.169222142122936,10.283104146373459,,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK),,,,,,25.540140565531107,17.839385733953954,39.04989686521447,,,49.3,"[0.00992, 0.0142, 0.02172]",,,,,,,,,khong
Chr,in văn xuôi,SUY ĐOÁN,H6,H4 + vòng sửa hộp,4238,313,7.39,3925,705,614,2569,4,,0.990523215191736,0.9710251450384545,0.9970812928787788,0.9931085017221789,0.9762079016666952,0.9977699282569035,0.9974147134695571,0.9948172433717593,0.9993113646218753,,,3.0,0.9710251450384545,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,0.8091946840286255,0.21554287335301775,1.6222028246393496,,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK),,,,,,2.157038960958003,0.6980124555892135,7.446926778324388,,,9.1,"[0.00223, 0.00689, 0.02379]",,,,,,,,,khong
Chr,in văn xuôi,SUY ĐOÁN,Rv3,"tham chiếu: H4 + luật A + M-OCR (luật ô v3, bỏ cổng bộ)",4238,309,7.29,3929,705,614,2569,0,,0.991099112142562,0.9713753346757273,0.9977323726191789,0.9932471385441188,0.9762079016666952,0.9980983880282889,0.9978519735984432,0.9951674330090321,0.99963398459089,,,2.8,0.9713753346757273,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,0.6637401580810547,0.11309876141499244,1.4932632002090918,,,,tỉ lệ lỗi nhãn IHR cùng hướng (bi quan = max L16/TK/L83/KVK),,,,,,2.086634189867297,0.5875980992587378,7.35175838499117,,,8.8,"[0.0019, 0.00675, 0.02379]",,,,,,,,,khong
L83,thạch bản,ƯỚC LƯỢNG,H0,giữ nguyên GOLD,10910,10910,100.0,0,1610,0,0,0,,0.9795111807025054,0.7232561055781306,0.9862682636669873,0.9823982671949163,0.728254483239132,0.9873339269247121,0.9971129135075891,0.9950016223389987,0.9989343367422753,,,223.5,0.7232561055781306,Σp trượt vòng 2,31.49811363220215,11.626386141777038,54.53230028152465,,"{""T_ci_tren"": 247.7, ""can_khong_can_d"": 2964.7, ""M_OCR_v2_ci_tren"": 366.0}",365.9553527832031,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 3212, ""contradicted"": 694, ""unattestable"": 7004, ""na"": 0}","{""attested"": ""H0"", ""contradicted"": ""H0"", ""unattestable"": ""H0""}",0.17768,2964.7,192.03490490346306,138.18685725139116,2964.74358786107,247.6673635312734,0.9614585102598783,3019.3,,,,,,,,,,khong
L83,thạch bản,ƯỚC LƯỢNG,H1,cổng hình học,10910,10184,93.35,726,1610,45,47,0,,0.9825822003489981,0.7241257352124196,0.9879337094495698,0.9834521546274991,0.7258222187001204,0.9882209732864952,0.9991300457214991,0.9983035165122992,0.9997127361630748,,,177.4,0.7241257352124196,Σp trượt vòng 2,8.859614372253418,2.9254949152469636,17.276987838745118,,"{""T_ci_tren"": 221.2, ""can_khong_can_d"": 2792.2, ""M_OCR_v2_ci_tren"": 344.9}",344.9358215332031,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 3040, ""contradicted"": 664, ""unattestable"": 6480, ""na"": 0}","{""attested"": ""H1"", ""contradicted"": ""H1"", ""unattestable"": ""H1""}",0.17927,2792.2,168.52325727354918,119.9576080503338,2792.226524757973,221.18139581498562,0.9644331491190153,2809.5,,,,,,,,,,khong
L83,thạch bản,ƯỚC LƯỢNG,H2,"H1 + bộ kiểm ảnh τ=0,995",10910,1858,17.03,9052,1610,1231,4992,0,,0.9823668402400403,0.8647094529345885,0.9892010156192208,0.9830026216847376,0.8664424335653429,0.989375152324294,0.9993642185553027,0.9982670193692454,0.9998258632949268,,,32.8,0.8647094529345885,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,1.1812819242477417,0.3235459980259166,3.2198780119419097,,"{""T_ci_tren"": 44.2, ""can_khong_can_d"": 248.1, ""M_OCR_v2_ci_tren"": 39.3}",44.20571870328024,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 648, ""contradicted"": 62, ""unattestable"": 1148, ""na"": 0}","{""attested"": ""H2"", ""contradicted"": ""H2"", ""unattestable"": ""H2""}",0.08732,248.1,31.581128909757396,19.740966981461753,248.1499584355928,44.20571870328024,0.9744749210359407,251.4,,,,,,,,,,khong
L83,thạch bản,ƯỚC LƯỢNG,H3,H1 + dị bản người,10910,3040,27.86,7870,1610,809,2302,0,,0.9966858010057855,0.8826715425336874,0.9980440253699155,0.9975501817607081,0.8843570717319889,0.9983319695841381,0.9991356192450774,0.9983144708016986,0.9997120557857775,,,10.1,0.8826715425336874,Σp trượt vòng 2,2.6277174949645996,0.8753504112362862,5.124008762836456,,"{""T_ci_tren"": 10.1, ""can_khong_can_d"": 351.6, ""M_OCR_v2_ci_tren"": 80.3}",80.27606201171875,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 3040, ""contradicted"": 0, ""unattestable"": 0, ""na"": 0}","{""attested"": ""H3""}",0.17927,351.6,7.4474474474474475,5.070812464220431,351.5545019347537,10.087798171813118,0.9719078714557384,356.7,,,,,,,,,,khong
L83,thạch bản,ƯỚC LƯỢNG,H4,H1+H2+H3,10910,648,5.94,10262,1610,1413,6939,0,,0.9981281684610593,0.947621866043234,0.9992217819661605,0.9986688511161171,0.9493427898632616,0.9993709438959845,0.9994593173449422,0.9982790761799724,0.9998508380701762,,,1.2,0.947621866043234,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,0.3503623604774475,0.0966569305258698,1.115158635377884,,"{""T_ci_tren"": 1.4, ""can_khong_can_d"": 32.8, ""M_OCR_v2_ci_tren"": 12.5}",12.477921485900879,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 648, ""contradicted"": 0, ""unattestable"": 0, ""na"": 0}","{""attested"": ""H4""}",0.08732,32.8,0.8625844767560926,0.40762835540209624,32.825872168606516,1.3608489635137764,0.9790230245041994,33.9,,,,,,,,,,khong
L83,thạch bản,ƯỚC LƯỢNG,H5,H1 + vòng sửa hộp,10910,10184,93.35,726,1610,45,47,0,,0.9825822003489981,0.7241257352124196,0.9879337094495698,0.9834521546274991,0.7258222187001204,0.9882209732864952,0.9991300457214991,0.9983035165122992,0.9997127361630748,,,177.4,0.7241257352124196,Σp trượt vòng 2,8.859614372253418,2.9254949152469636,17.276987838745118,,"{""T_ci_tren"": 221.2, ""can_khong_can_d"": 2792.2, ""M_OCR_v2_ci_tren"": 344.9}",344.9358215332031,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 3040, ""contradicted"": 664, ""unattestable"": 6480, ""na"": 0}","{""attested"": ""H5"", ""contradicted"": ""H5"", ""unattestable"": ""H5""}",0.17927,2792.2,168.52325727354918,119.9576080503338,2792.226524757973,221.18139581498562,0.9644331491190153,2809.5,,,,,,,,,,khong
L83,thạch bản,ƯỚC LƯỢNG,H6,H4 + vòng sửa hộp,10910,648,5.94,10262,1610,1413,6939,0,,0.9981281684610593,0.947621866043234,0.9992217819661605,0.9986688511161171,0.9493427898632616,0.9993709438959845,0.9994593173449422,0.9982790761799724,0.9998508380701762,,,1.2,0.947621866043234,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,0.3503623604774475,0.0966569305258698,1.115158635377884,,"{""T_ci_tren"": 1.4, ""can_khong_can_d"": 32.8, ""M_OCR_v2_ci_tren"": 12.5}",12.477921485900879,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 648, ""contradicted"": 0, ""unattestable"": 0, ""na"": 0}","{""attested"": ""H6""}",0.08732,32.8,0.8625844767560926,0.40762835540209624,32.825872168606516,1.3608489635137764,0.9790230245041994,33.9,,,,,,,,,,khong
L83,thạch bản,ƯỚC LƯỢNG,Rv3,"tham chiếu: H4 + luật A + M-OCR (luật ô v3, bỏ cổng bộ)",10910,648,5.94,10262,1610,1413,6939,0,,0.9981318622933508,0.947621866043234,0.9992222278708988,0.9986688511161171,0.9493427898632616,0.9993709438959845,0.9994630111772337,0.9982790761799724,0.9998512839749144,,,1.2,0.947621866043234,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,0.3479687571525574,0.09636798425547118,1.115158635377884,,"{""T_ci_tren"": 1.4, ""can_khong_can_d"": 32.8, ""M_OCR_v2_ci_tren"": 12.5}",12.477921485900879,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 648, ""contradicted"": 0, ""unattestable"": 0, ""na"": 0}","{""attested"": ""Rv3""}",0.08732,32.8,0.8625844767560926,0.40762835540209624,32.825872168606516,1.3608489635137764,0.9790230245041994,33.9,,,,,,,,,,khong
KVK,thạch bản,ƯỚC LƯỢNG,H0,giữ nguyên GOLD,19958,19958,100.0,0,2337,0,0,0,,0.9893687534349271,0.7937835063538756,0.992110897315953,0.9915938603482879,0.79724199514775,0.9931429611787859,0.9977748930866391,0.9965415112061257,0.9989679361371672,,,212.2,0.7937835063538756,Σp trượt vòng 2,44.40868377685547,20.597930574417113,69.02451934814451,,"{""T_ci_tren"": 200.7, ""can_khong_can_d"": 4046.6, ""M_OCR_v2_ci_tren"": 355.9}",355.91339111328125,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 14815, ""contradicted"": 1406, ""unattestable"": 3737, ""na"": 0}","{""attested"": ""H0"", ""contradicted"": ""H0"", ""unattestable"": ""H0""}",0.08668,4046.6,167.76973516886926,136.85278079379142,4046.6442608412062,200.67597352312836,0.9787083921003394,4115.7,,,,,,,,,,khong
KVK,thạch bản,ƯỚC LƯỢNG,H1,cổng hình học,19958,19506,97.74,452,2337,16,17,0,,0.9909216722697534,0.7935121635421404,0.9930061846976831,0.9918337516990082,0.7953020269697672,0.9933280849580056,0.9990879205707451,0.9982101365723732,0.9996780997396775,,,177.1,0.7935121635421404,Σp trượt vòng 2,17.7910213470459,6.278986477851868,34.91307601928711,,"{""T_ci_tren"": 189.7, ""can_khong_can_d"": 3992.8, ""M_OCR_v2_ci_tren"": 349.1}",349.08892822265625,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 14484, ""contradicted"": 1389, ""unattestable"": 3633, ""na"": 0}","{""attested"": ""H1"", ""contradicted"": ""H1"", ""unattestable"": ""H1""}",0.08751,3992.8,159.29083935914525,130.14237480914275,3992.8386619277226,189.73115994529314,0.9803136468654802,4027.8,,,,,,,,,,khong
KVK,thạch bản,ƯỚC LƯỢNG,H2,"H1 + bộ kiểm ảnh τ=0,995",19958,4689,23.49,15269,2337,1757,8572,0,,0.9929674212416851,0.9674194662656888,0.9954615819123257,0.9934733151112621,0.9692291058954033,0.9956063647160139,0.999494106130423,0.9981903603702853,0.9998552171963118,,,33.0,0.9674194662656888,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,2.372136354446411,0.6788865664941701,8.485400223731995,,"{""T_ci_tren"": 41.3, ""can_khong_can_d"": 144.3, ""M_OCR_v2_ci_tren"": 57.3}",57.25745391845703,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 3676, ""contradicted"": 49, ""unattestable"": 964, ""na"": 0}","{""attested"": ""H2"", ""contradicted"": ""H2"", ""unattestable"": ""H2""}",0.01315,144.3,30.603625443291854,20.60175584661072,144.2847224564535,41.270453689742695,0.985979344392794,152.8,,,,,,,,,,khong
KVK,thạch bản,ƯỚC LƯỢNG,H3,H1 + dị bản người,19958,14484,72.57,5474,2337,302,823,0,,0.9966366545387966,0.8697761353221833,0.9980088291580135,0.9975501817607081,0.8715706347756913,0.9983319695841381,0.9990864727780886,0.998205500546492,0.9996768595738754,,,48.7,0.8697761353221833,Σp trượt vòng 2,13.231528282165527,4.680365931987763,25.991530084609984,,"{""T_ci_tren"": 48.1, ""can_khong_can_d"": 1860.2, ""M_OCR_v2_ci_tren"": 187.1}",187.1278533935547,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 14484, ""contradicted"": 0, ""unattestable"": 0, ""na"": 0}","{""attested"": ""H3""}",0.08751,1860.2,35.483167377904216,24.15975254334498,1860.1709259088868,48.06304892123065,0.9852858752086326,1886.2,,,,,,,,,,khong
KVK,thạch bản,ƯỚC LƯỢNG,H4,H1+H2+H3,19958,3676,18.42,16282,2337,1837,9653,0,,0.9981889262232827,0.9803405830018499,0.9992333525116093,0.9986688511161171,0.982148645119798,0.9993709438959845,0.9995200751071656,0.9981919378820518,0.9998624086156249,,,6.7,0.9803405830018499,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,1.7642039060592651,0.505785928962933,6.64643634557724,,"{""T_ci_tren"": 7.7, ""can_khong_can_d"": 65.6, ""M_OCR_v2_ci_tren"": 44.1}",44.051326751708984,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 3676, ""contradicted"": 0, ""unattestable"": 0, ""na"": 0}","{""attested"": ""H4""}",0.01315,65.6,4.893303297153389,2.3124102383612746,65.62158053962237,7.7198777621553125,0.9862084431182573,72.3,,,,,,,,,,khong
KVK,thạch bản,ƯỚC LƯỢNG,H5,H1 + vòng sửa hộp,19958,19506,97.74,452,2337,16,17,0,,0.9909216722697534,0.7935121635421404,0.9930061846976831,0.9918337516990082,0.7953020269697672,0.9933280849580056,0.9990879205707451,0.9982101365723732,0.9996780997396775,,,177.1,0.7935121635421404,Σp trượt vòng 2,17.7910213470459,6.278986477851868,34.91307601928711,,"{""T_ci_tren"": 189.7, ""can_khong_can_d"": 3992.8, ""M_OCR_v2_ci_tren"": 349.1}",349.08892822265625,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 14484, ""contradicted"": 1389, ""unattestable"": 3633, ""na"": 0}","{""attested"": ""H5"", ""contradicted"": ""H5"", ""unattestable"": ""H5""}",0.08751,3992.8,159.29083935914525,130.14237480914275,3992.8386619277226,189.73115994529314,0.9803136468654802,4027.8,,,,,,,,,,khong
KVK,thạch bản,ƯỚC LƯỢNG,H6,H4 + vòng sửa hộp,19958,3676,18.42,16282,2337,1837,9653,0,,0.9981889262232827,0.9803405830018499,0.9992333525116093,0.9986688511161171,0.982148645119798,0.9993709438959845,0.9995200751071656,0.9981919378820518,0.9998624086156249,,,6.7,0.9803405830018499,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,1.7642039060592651,0.505785928962933,6.64643634557724,,"{""T_ci_tren"": 7.7, ""can_khong_can_d"": 65.6, ""M_OCR_v2_ci_tren"": 44.1}",44.051326751708984,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 3676, ""contradicted"": 0, ""unattestable"": 0, ""na"": 0}","{""attested"": ""H6""}",0.01315,65.6,4.893303297153389,2.3124102383612746,65.62158053962237,7.7198777621553125,0.9862084431182573,72.3,,,,,,,,,,khong
KVK,thạch bản,ƯỚC LƯỢNG,Rv3,"tham chiếu: H4 + luật A + M-OCR (luật ô v3, bỏ cổng bộ)",19958,3657,18.32,16301,2337,1837,9653,0,,0.9981890986274241,0.9806130873877136,0.999233233257163,0.9986688511161171,0.9824221042903357,0.9993709438959845,0.999520247511307,0.9981909830973779,0.9998622893611786,,,6.6,0.9806130873877136,Σp(bản bỏ bộ kiểm) × tỉ lệ nhận trượt IHR; bi quan = không tính bộ kiểm,1.7544548511505127,0.503607806169897,6.615574812889099,,"{""T_ci_tren"": 7.7, ""can_khong_can_d"": 64.3, ""M_OCR_v2_ci_tren"": 30.5}",30.459678649902344,"lớp dị bản × tỉ lệ lỗi TK cùng hướng; bi quan = max(CI trên, cận không-d, M-OCR)",can_khong_can_d,"{""attested"": 3657, ""contradicted"": 0, ""unattestable"": 0, ""na"": 0}","{""attested"": ""Rv3""}",0.01296,64.3,4.868011468359615,2.3004581723849786,64.28236461024231,7.679976326496729,0.9898618393593679,70.9,,,,,,,,,,khong
L16,mộc bản IHR,ĐO,H0,giữ nguyên GOLD,11587,11587,100.0,0,1923,0,0,0,11585.0,0.9639188605955977,0.957127323363273,0.9703505033232614,0.9827362969356928,0.9793688548512179,0.985998001293176,0.9782477341389728,0.9714764180375047,0.984530834170194,200.0,252.0,418.0,0.957127323363273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
L16,mộc bản IHR,ĐO,H1,cổng hình học,11587,10951,94.51,636,1923,36,37,0,10949.0,0.9805461685998721,0.9764497749399609,0.9842282335388677,0.9829208146862727,0.9794627320217556,0.9860419504181954,0.994976710201845,0.9919788274530691,0.9975267757761743,187.0,55.0,213.0,0.9764497749399609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
L16,mộc bản IHR,ĐO,H2,"H1 + bộ kiểm ảnh τ=0,995",11587,2737,23.62,8850,1923,1410,4680,0,2736.0,0.9948830409356725,0.991369838625197,0.9977177851024042,0.9952485380116959,0.9917144393226145,0.9980983880282889,0.9974415204678363,0.9945886818131597,0.999627150868349,13.0,7.0,14.0,0.991369838625197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
L16,mộc bản IHR,ĐO,H3,H1 + dị bản người,11587,10951,94.51,636,1923,36,37,0,10949.0,0.9805461685998721,0.9764497749399609,0.9842282335388677,0.9829208146862727,0.9794627320217556,0.9860419504181954,0.994976710201845,0.9919788274530691,0.9975267757761743,187.0,55.0,213.0,0.9764497749399609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
L16,mộc bản IHR,ĐO,H4,H1+H2+H3,11587,2737,23.62,8850,1923,1410,4680,0,2736.0,0.9948830409356725,0.991369838625197,0.9977177851024042,0.9952485380116959,0.9917144393226145,0.9980983880282889,0.9974415204678363,0.9945886818131597,0.999627150868349,13.0,7.0,14.0,0.991369838625197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
L16,mộc bản IHR,ĐO,H5,H1 + vòng sửa hộp,11587,10993,94.87,594,1923,35,36,48,10991.0,0.9807114912200892,0.9765696370259108,0.9843566622411754,0.9828950959876263,0.9794538601695386,0.9860565322185335,0.9950868892730416,0.991990572406711,0.9975937138615004,188.0,54.0,212.0,0.9765696370259108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
L16,mộc bản IHR,ĐO,H6,H4 + vòng sửa hộp,11587,2785,24.04,8802,1923,1403,4628,48,2784.0,0.9942528735632183,0.990662899731106,0.9972156716207008,0.9949712643678161,0.9915378079119801,0.9977699282569035,0.9967672413793104,0.9936504007543612,0.9992732624135193,14.0,9.0,16.0,0.990662899731106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
L16,mộc bản IHR,ĐO,Rv3,"tham chiếu: H4 + luật A + M-OCR (luật ô v3, bỏ cổng bộ)",11587,2737,23.62,8850,1923,1410,4680,0,2736.0,0.9948830409356725,0.991369838625197,0.9977177851024042,0.9952485380116959,0.9917144393226145,0.9980983880282889,0.9974415204678363,0.9945886818131597,0.999627150868349,13.0,7.0,14.0,0.991369838625197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
TK,mộc bản IHR,ĐO,H0,giữ nguyên GOLD,19554,19554,100.0,0,2682,0,0,0,18550.0,0.9815633423180593,0.9787058431800351,0.9840223440871373,0.9886253369272238,0.9871392886527517,0.9899867886065992,0.9927762803234501,0.9903500696607265,0.9949319588094042,211.0,134.0,342.0,0.9787058431800351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
TK,mộc bản IHR,ĐO,H1,cổng hình học,19554,18511,94.67,1043,2682,57,60,0,17515.0,0.9884670282614901,0.9869728789471979,0.9898619686476584,0.9886954039394804,0.987199003244495,0.9900782059321724,0.9997145304025121,0.9993741447828725,0.9999436495111907,198.0,5.0,202.0,0.9869728789471979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
TK,mộc bản IHR,ĐO,H2,"H1 + bộ kiểm ảnh τ=0,995",19554,13643,69.77,5911,2682,995,2060,0,12908.0,0.9912457390765417,0.9895003157509874,0.9928226544324157,0.9912457390765417,0.9895003157509874,0.9928226544324157,0.9999225286643941,0.9997632192706504,1.0,113.0,1.0,113.0,0.9895003157509874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
TK,mộc bản IHR,ĐO,H3,H1 + dị bản người,19554,12654,64.71,6900,2682,743,2133,0,12654.0,0.9972340761814446,0.996253457571084,0.9981123245531932,0.9975501817607081,0.9966466943413785,0.9984023261971386,0.9996838944207366,0.9992754031411311,1.0,31.0,4.0,35.0,0.996253457571084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dat_chac
TK,mộc bản IHR,ĐO,H4,H1+H2+H3,19554,9766,49.94,9788,2682,1349,3826,0,9766.0,0.9986688511161171,0.9979905780465537,0.9992904961958423,0.9986688511161171,0.9979905780465537,0.9992904961958423,1.0,1.0,1.0,13.0,0.0,13.0,0.9979905780465537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dat_chac
TK,mộc bản IHR,ĐO,H5,H1 + vòng sửa hộp,19554,18511,94.67,1043,2682,57,60,0,17515.0,0.9884670282614901,0.9869728789471979,0.9898619686476584,0.9886954039394804,0.987199003244495,0.9900782059321724,0.9997145304025121,0.9993741447828725,0.9999436495111907,198.0,5.0,202.0,0.9869728789471979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khong
TK,mộc bản IHR,ĐO,H6,H4 + vòng sửa hộp,19554,9766,49.94,9788,2682,1349,3826,0,9766.0,0.9986688511161171,0.9979905780465537,0.9992904961958423,0.9986688511161171,0.9979905780465537,0.9992904961958423,1.0,1.0,1.0,13.0,0.0,13.0,0.9979905780465537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dat_chac
TK,mộc bản IHR,ĐO,Rv3,"tham chiếu: H4 + luật A + M-OCR (luật ô v3, bỏ cổng bộ)",19554,9766,49.94,9788,2682,1349,3826,0,9766.0,0.9986688511161171,0.9979905780465537,0.9992904961958423,0.9986688511161171,0.9979905780465537,0.9992904961958423,1.0,1.0,1.0,13.0,0.0,13.0,0.9979905780465537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dat_chac
